TeamId,TeamName,SubmissionDate,Score
196262,"FSBDS Johnny","2015-07-21 12:45:05",0.79425
200856,hellolucky,"2015-07-28 09:54:23",0.78468
196262,"FSBDS Johnny","2015-07-28 15:24:35",0.80382
187770,Jijo,"2015-07-29 05:17:45",0.81818
200856,hellolucky,"2015-07-29 07:14:06",0.79425
200856,hellolucky,"2015-07-29 09:02:55",0.80382
209012,Mcebisi,"2015-08-17 06:49:26",0.78468
210228,"Nibedita Datta","2015-08-21 08:40:27",0.76555
210228,"Nibedita Datta","2015-08-21 09:06:29",0.79425
210228,"Nibedita Datta","2015-08-21 13:58:47",0.79904
214769,"Felix Bossio","2015-09-04 22:44:30",0.80382
214769,"Felix Bossio","2015-09-06 04:52:39",0.80861
218176,"Saurabh Chhajed","2015-09-17 04:32:36",0.76555
218176,"Saurabh Chhajed","2015-09-17 06:58:28",0.77033
107395,"Alexander Guschin","2015-09-24 12:26:52",0.73205
235236,SundeepBalsara,"2015-11-06 05:27:22",0.78947
235236,SundeepBalsara,"2015-11-06 16:05:46",0.79904
238580,michaelee,"2015-11-13 04:56:18",0.72248
238580,michaelee,"2015-11-13 04:59:10",0.76555
241270,kgray,"2015-11-20 06:27:27",0.76076
241270,kgray,"2015-11-20 20:11:04",0.76555
243013,HenryGrimes21,"2015-11-24 21:00:12",0.76076
244438,baskets2k,"2015-11-27 06:52:33",0.75119
246003,PiCubeisnot30,"2015-11-30 20:15:47",0.76555
248081,p0bs,"2015-12-03 20:13:25",0.77033
248081,p0bs,"2015-12-03 21:29:15",0.78947
248205,"Andrei Popovici","2015-12-03 21:36:08",0.76555
251964,River,"2015-12-11 12:16:02",0.76555
248205,"Andrei Popovici","2015-12-14 21:38:54",0.77990
262111,"Vitor Alcântara Batista","2016-01-09 17:12:43",0.69856
262111,"Vitor Alcântara Batista","2016-01-18 11:19:46",0.71770
262111,"Vitor Alcântara Batista","2016-01-18 11:40:24",0.75598
112832,"Terrence Tay","2016-01-18 14:53:05",0.79425
262111,"Vitor Alcântara Batista","2016-01-21 11:18:50",0.76555
262111,"Vitor Alcântara Batista","2016-01-21 12:21:50",0.90430
262111,"Vitor Alcântara Batista","2016-01-21 12:30:40",0.93779
266606,smartful,"2016-01-23 00:09:34",0.76555
266606,smartful,"2016-01-25 00:37:38",0.77990
268364,lucasDelboni,"2016-01-28 20:12:07",0.76555
270566,ytay,"2016-02-03 15:08:05",0.73684
271429,Cristinuca,"2016-02-05 13:29:10",0.76555
281680,"deepak 5","2016-02-24 06:07:37",0.76555
281680,"deepak 5","2016-02-24 07:57:34",0.77511
282944,rise3812,"2016-02-28 03:03:37",0.76555
282944,rise3812,"2016-02-28 05:27:28",0.78468
282944,rise3812,"2016-02-28 10:00:03",0.80382
287454,"aske nielsen","2016-03-06 16:38:50",0.78468
287454,"aske nielsen","2016-03-06 18:08:55",0.80382
152929,dbarreda,"2016-03-17 19:42:35",0.81818
317629,"Mike Schubert","2016-04-29 17:35:11",0.72248
317629,"Mike Schubert","2016-04-29 17:53:09",0.75598
317629,"Mike Schubert","2016-04-29 18:11:25",0.77511
317751,dataheads,"2016-04-29 23:04:37",0.77511
318141,"Patrice 2","2016-05-01 00:42:52",0.78468
318141,"Patrice 2","2016-05-01 01:20:10",0.80382
317899,"Lasse Jeremiassen","2016-05-01 14:18:06",0.78468
318711,"Victor Perotti","2016-05-02 13:30:38",0.77511
321310,LimJunYuen,"2016-05-07 09:18:31",0.62679
321310,LimJunYuen,"2016-05-07 09:30:22",0.76555
321310,LimJunYuen,"2016-05-08 06:46:30",0.77990
321310,LimJunYuen,"2016-05-08 07:29:38",0.78468
321310,LimJunYuen,"2016-05-10 14:54:33",0.80382
323762,Pajek,"2016-05-12 15:08:46",0.76555
323778,鈴木健一,"2016-05-12 15:35:58",0.69377
323778,鈴木健一,"2016-05-12 15:50:13",0.75598
323778,鈴木健一,"2016-05-12 16:05:02",0.77511
324552,"Pavan Arava","2016-05-15 06:55:45",0.79904
321310,LimJunYuen,"2016-05-15 10:36:21",0.81339
325226,RyanCaldwell,"2016-05-16 02:42:31",0.76076
325226,RyanCaldwell,"2016-05-16 02:52:20",0.76555
325226,RyanCaldwell,"2016-05-16 03:13:33",0.79904
326279,"Paulo Pinto","2016-05-18 14:51:51",0.77511
323778,鈴木健一,"2016-05-20 08:05:10",0.78468
323778,鈴木健一,"2016-05-21 03:46:59",0.78947
323778,鈴木健一,"2016-05-21 12:53:59",0.79425
326279,"Paulo Pinto","2016-05-23 19:39:16",0.93301
331516,"Ahmed Besbes","2016-05-28 17:52:48",0.67464
331516,"Ahmed Besbes","2016-05-28 21:55:26",0.76076
331516,"Ahmed Besbes","2016-05-29 11:16:49",0.77511
331516,"Ahmed Besbes","2016-05-30 16:27:25",0.78468
331516,"Ahmed Besbes","2016-05-31 22:57:28",0.79904
327161,azurewu,"2016-06-02 15:44:37",0.70813
334843,redwell_noise,"2016-06-04 08:23:09",0.75598
334843,redwell_noise,"2016-06-04 09:32:56",0.77990
327161,azurewu,"2016-06-09 13:57:57",0.78468
337665,lyssav,"2016-06-10 01:34:42",0.78468
338841,TimmEichstädt,"2016-06-12 10:05:50",0.56937
338841,TimmEichstädt,"2016-06-13 05:30:23",0.75598
340636,tjh913,"2016-06-15 19:12:05",0.62679
340636,tjh913,"2016-06-16 23:33:55",0.77990
331516,"Ahmed Besbes","2016-06-18 23:54:27",0.81339
342819,EduardVoinea,"2016-06-21 15:59:44",0.76555
342819,EduardVoinea,"2016-06-22 05:41:48",0.77990
344005,"Naoki Narimatsu","2016-06-25 06:51:03",0.76555
345279,"shinichi arimasu","2016-06-29 09:50:47",0.73684
344005,"Naoki Narimatsu","2016-07-10 14:15:50",0.77033
348128,KKouvaris,"2016-07-10 14:17:09",0.77990
349320,"Mason  2","2016-07-13 14:08:48",0.62679
349320,"Mason  2","2016-07-14 01:41:33",0.77990
349320,"Mason  2","2016-07-16 03:45:34",0.78468
349320,"Mason  2","2016-07-17 05:50:26",0.81339
351421,Vini,"2016-07-20 01:18:29",0.56937
345279,"shinichi arimasu","2016-07-21 03:06:33",0.74641
345279,"shinichi arimasu","2016-07-21 03:47:00",0.76076
345279,"shinichi arimasu","2016-07-21 04:06:35",0.77511
345279,"shinichi arimasu","2016-07-21 04:14:07",0.77990
351829,YuryChistyakov,"2016-07-21 12:52:00",0.76555
352379,ParulPandey,"2016-07-23 06:58:23",0.62679
352379,ParulPandey,"2016-07-23 07:14:17",0.76555
353301,"NarendraPrasad Karumanchi","2016-07-26 09:04:48",0.62679
353730,RickySchools,"2016-07-27 18:35:22",0.76076
356428,"Mahidhar Dwarampudi","2016-08-02 14:03:24",0.75119
353301,"NarendraPrasad Karumanchi","2016-08-08 14:59:19",0.76555
353301,"NarendraPrasad Karumanchi","2016-08-09 19:33:57",0.78468
353301,"NarendraPrasad Karumanchi","2016-09-03 12:52:54",0.78947
353301,"NarendraPrasad Karumanchi","2016-09-03 14:14:08",0.79904
367273,RaviVats,"2016-09-04 12:43:32",0.36842
353301,"NarendraPrasad Karumanchi","2016-09-05 18:43:59",0.80861
369357,JonathanBechtel,"2016-09-09 17:28:55",0.77033
369357,JonathanBechtel,"2016-09-09 17:53:27",0.77511
369357,JonathanBechtel,"2016-09-09 18:49:33",0.78468
370306,yousuke,"2016-09-12 08:46:34",0.76555
370306,yousuke,"2016-09-12 08:57:35",0.78468
373960,"Adam 11","2016-09-21 12:34:24",0.60287
373960,"Adam 11","2016-09-21 12:36:18",0.60765
373960,"Adam 11","2016-09-22 07:54:32",0.65550
373960,"Adam 11","2016-09-22 08:59:32",0.76555
375644,jlacr,"2016-09-25 02:14:40",0.79425
373960,"Adam 11","2016-10-04 08:37:58",0.77511
373960,"Adam 11","2016-10-05 08:37:13",0.77990
380396,EdouM,"2016-10-05 13:48:03",0.72727
380396,EdouM,"2016-10-05 13:59:10",0.74641
380396,EdouM,"2016-10-05 14:07:35",0.76555
380392,"Llorenç Badiella","2016-10-05 14:19:16",0.76076
383354,Alishabaji,"2016-10-11 09:37:18",0.00000
380396,EdouM,"2016-10-11 13:58:10",0.77990
380396,EdouM,"2016-10-11 18:25:13",0.78468
385055,"Cesar Giglio","2016-10-12 07:51:29",0.75119
385330,tereka,"2016-10-12 14:49:22",0.62679
385330,tereka,"2016-10-12 14:52:28",0.71770
385330,tereka,"2016-10-12 15:09:40",0.77511
385330,tereka,"2016-10-12 15:12:07",0.78468
385500,"Steven Bogaerts","2016-10-12 18:33:41",0.75119
380396,EdouM,"2016-10-13 13:56:13",0.79425
388282,"Mikkel Buchvardt","2016-10-18 12:23:13",0.78468
386886,"Ahmed Almugbel","2016-10-18 16:47:01",0.26315
386886,"Ahmed Almugbel","2016-10-18 17:08:51",0.77033
389254,"Ashu 4","2016-10-19 02:28:02",0.76555
389487,deadpitman,"2016-10-19 12:04:16",0.80382
317751,dataheads,"2016-10-19 19:38:31",0.77990
391275,SubhamoyBhaduri,"2016-10-22 15:53:16",0.76076
391275,SubhamoyBhaduri,"2016-10-22 16:13:36",0.76555
391275,SubhamoyBhaduri,"2016-10-23 12:46:55",0.78468
391275,SubhamoyBhaduri,"2016-10-23 13:54:15",0.79425
386886,"Ahmed Almugbel","2016-10-28 06:17:40",0.78468
373960,"Adam 11","2016-10-28 09:27:14",0.78468
395007,ClaudioAndrade,"2016-10-28 16:26:27",0.72248
373960,"Adam 11","2016-10-31 06:22:44",0.78947
373960,"Adam 11","2016-10-31 06:28:30",0.79425
373960,"Adam 11","2016-10-31 07:27:56",0.80382
397255,MatheusBlanco,"2016-11-01 21:37:02",0.75119
373960,"Adam 11","2016-11-02 11:08:20",0.80861
397255,MatheusBlanco,"2016-11-02 13:04:40",0.75598
397255,MatheusBlanco,"2016-11-02 16:38:53",0.77990
398634,VCU320001,"2016-11-03 18:42:01",0.76555
397255,MatheusBlanco,"2016-11-15 13:15:49",0.78468
397255,MatheusBlanco,"2016-11-15 13:24:51",0.78947
407176,"Mayank 9","2016-11-15 19:45:30",0.77990
244438,baskets2k,"2016-11-15 23:21:54",0.78468
244438,baskets2k,"2016-11-15 23:40:50",0.80382
373960,"Adam 11","2016-11-16 13:32:45",0.81818
416078,"Michał Solnicki","2016-11-27 11:27:47",0.80382
416134,"Jasper Alblas","2016-11-27 19:57:12",0.76555
416134,"Jasper Alblas","2016-11-28 14:04:46",0.77990
155230,"Eric Peterson","2016-12-05 10:57:59",0.80382
423908,vdnq,"2016-12-05 21:13:31",0.74162
429285,"Mark Pedigo","2016-12-10 22:34:33",0.76555
429285,"Mark Pedigo","2016-12-11 00:15:41",0.77990
429725,marcobr,"2016-12-11 17:47:08",0.76555
70836,"Team Aranka","2016-12-12 10:24:56",0.74162
423908,vdnq,"2016-12-12 14:49:45",0.76555
423908,vdnq,"2016-12-12 15:08:55",0.79425
438050,asaf2,"2016-12-24 23:41:25",0.76555
68205,"Yosuke  Saito","2016-12-29 09:05:47",0.76555
441708,Hariprasath,"2017-01-02 11:55:06",0.23923
442392,"Daniel Hernandez","2017-01-03 18:48:11",0.76555
442392,"Daniel Hernandez","2017-01-10 19:02:24",0.78468
344005,"Naoki Narimatsu","2017-01-11 07:17:11",0.78947
446527,"林湧森 (Dyson Lin)","2017-01-11 14:12:46",0.76555
446527,"林湧森 (Dyson Lin)","2017-01-13 02:09:29",0.77990
450255,AnnieJi,"2017-01-16 06:00:00",0.76555
344005,"Naoki Narimatsu","2017-01-18 08:13:48",0.79425
452204,ЕгорНевежин,"2017-01-19 09:52:55",0.61722
452204,ЕгорНевежин,"2017-01-19 12:29:18",0.76076
351421,Vini,"2017-01-24 01:23:09",0.66028
455074,StevenChau,"2017-01-24 05:07:28",0.74162
457893,"Prabhjot Singh","2017-01-28 08:19:28",0.77990
344005,"Naoki Narimatsu","2017-02-03 06:14:33",0.79904
446527,"林湧森 (Dyson Lin)","2017-02-03 21:34:15",0.78947
455074,StevenChau,"2017-02-07 04:15:45",0.74641
458504,qianbi,"2017-02-10 12:57:33",0.23444
458504,qianbi,"2017-02-11 05:50:49",0.78947
479255,excitoon,"2017-02-11 12:07:19",0.76555
479255,excitoon,"2017-02-11 13:04:44",0.78468
492169,"Yang 7","2017-02-20 03:10:58",0.76555
492169,"Yang 7","2017-02-20 03:21:28",0.80382
499243,Akhter,"2017-02-22 19:05:37",0.62679
398342,MZT,"2017-02-23 13:01:24",0.74162
398342,MZT,"2017-02-23 13:01:48",0.76555
398342,MZT,"2017-02-23 16:15:47",0.77511
398342,MZT,"2017-02-23 16:17:51",0.78947
503892,"Ayan Banerjee.","2017-02-25 11:49:19",0.76555
503892,"Ayan Banerjee.","2017-02-25 11:54:30",0.78468
503892,"Ayan Banerjee.","2017-02-25 13:28:01",0.78947
503892,"Ayan Banerjee.","2017-02-26 08:26:04",0.79904
468906,"YashSaxena 2","2017-02-26 16:15:03",0.65071
481083,GBokas,"2017-02-28 03:31:41",0.75598
481083,GBokas,"2017-02-28 03:52:41",0.76555
492587,Monnelh,"2017-03-07 15:45:13",0.47368
533227,"Ginger Shu-Ying Yeh","2017-03-11 06:48:41",0.79425
532880,"Felipe Martins dos Santos","2017-03-13 10:45:55",0.39234
532880,"Felipe Martins dos Santos","2017-03-14 03:31:47",0.62679
532880,"Felipe Martins dos Santos","2017-03-15 03:21:29",0.75119
548386,"Ismael 2","2017-03-20 15:00:35",0.63157
548386,"Ismael 2","2017-03-20 15:19:14",0.76555
538262,WillsFeng,"2017-03-21 22:50:11",0.76555
563457,"Iman Khodadi","2017-03-23 07:43:14",0.62679
458504,qianbi,"2017-03-26 05:30:55",0.79904
458504,qianbi,"2017-03-26 10:47:34",0.80382
520480,LeonLai,"2017-03-28 03:47:18",0.73684
520480,LeonLai,"2017-03-29 06:47:02",0.75598
407176,"Mayank 9","2017-03-29 14:39:08",0.79425
576062,awrockwell,"2017-03-29 16:44:51",0.55980
576062,awrockwell,"2017-03-29 17:38:10",0.79425
520480,LeonLai,"2017-03-30 03:42:31",0.79425
407176,"Mayank 9","2017-03-31 13:54:14",0.79904
407176,"Mayank 9","2017-03-31 19:01:41",0.80382
552188,srfrnk,"2017-04-08 14:29:56",0.72727
552188,srfrnk,"2017-04-09 15:33:26",0.76555
389487,deadpitman,"2017-04-09 17:12:04",0.80861
477125,SantoshVishnubhotla,"2017-04-10 06:25:57",0.78468
611428,"Karan 9","2017-04-14 16:22:48",0.78468
611428,"Karan 9","2017-04-15 06:16:59",0.79425
533505,VincentLugat,"2017-04-25 17:18:03",0.78468
533505,VincentLugat,"2017-04-25 18:40:53",0.79904
533505,VincentLugat,"2017-04-26 15:48:01",0.80382
533505,VincentLugat,"2017-04-27 13:29:56",0.81818
636092,"Vasiliy Nechaev","2017-04-27 23:36:38",0.62679
636092,"Vasiliy Nechaev","2017-04-27 23:45:22",0.76555
636092,"Vasiliy Nechaev","2017-04-28 00:04:47",0.78468
642770,quelqun_dautre,"2017-04-29 19:51:40",0.76076
642770,quelqun_dautre,"2017-04-29 20:54:42",0.77990
652705,GarethJones,"2017-05-05 14:57:10",0.70813
652705,GarethJones,"2017-05-05 16:05:08",0.77033
337665,lyssav,"2017-05-07 13:19:02",0.80382
652705,GarethJones,"2017-05-09 10:11:51",0.79425
662934,"Bayo Adekanmbi","2017-05-10 14:40:03",0.81339
663358,"Shayne Kang JP","2017-05-10 19:10:10",0.78468
663358,"Shayne Kang JP","2017-05-10 19:23:12",0.78947
663358,"Shayne Kang JP","2017-05-12 05:46:35",0.79425
663358,"Shayne Kang JP","2017-05-12 07:14:19",0.79904
667660,tapalappa,"2017-05-13 10:43:01",0.77033
662934,"Bayo Adekanmbi","2017-05-14 12:33:29",0.91866
662934,"Bayo Adekanmbi","2017-05-14 12:42:03",0.92344
663358,"Shayne Kang JP","2017-05-16 12:18:16",0.80861
615040,DJ_GOPRO,"2017-05-19 05:37:12",0.76555
667660,tapalappa,"2017-05-19 07:23:15",0.77511
486555,"Maciej Gaca","2017-05-19 10:59:01",0.74641
486555,"Maciej Gaca","2017-05-20 12:50:29",0.75598
667660,tapalappa,"2017-05-20 13:37:20",0.77990
486555,"Maciej Gaca","2017-05-21 22:52:48",0.77033
689321,"MaxChen 2","2017-05-25 17:52:34",0.78468
696418,"Matt Kelley","2017-05-26 22:28:22",0.62679
696418,"Matt Kelley","2017-05-26 23:03:01",0.76555
458504,qianbi,"2017-05-28 15:11:43",0.81818
700190,"Jack Guan","2017-05-29 10:27:55",0.78468
696418,"Matt Kelley","2017-05-30 21:36:38",0.77990
696418,"Matt Kelley","2017-05-30 22:04:45",0.78468
704756,yoogie,"2017-05-31 06:11:33",0.74641
667660,tapalappa,"2017-05-31 07:54:34",0.78468
667660,tapalappa,"2017-05-31 08:11:15",0.78947
696418,"Matt Kelley","2017-05-31 22:07:52",0.79904
458504,qianbi,"2017-06-05 12:34:39",0.82296
719744,Koya,"2017-06-06 12:34:14",0.62200
719744,Koya,"2017-06-06 14:27:53",0.63636
720238,rosh,"2017-06-06 16:22:02",0.77990
720238,rosh,"2017-06-06 16:23:45",0.79425
720238,rosh,"2017-06-06 16:24:28",0.80382
677933,AlexanderBosse,"2017-06-07 11:03:48",0.00000
677933,AlexanderBosse,"2017-06-07 11:12:26",0.77033
718714,orbifold,"2017-06-08 14:10:25",0.62200
712511,"Berend Dumas","2017-06-09 13:33:54",0.77511
718714,orbifold,"2017-06-11 12:08:40",0.76076
718714,orbifold,"2017-06-14 01:18:41",0.76555
735363,ScottShepard,"2017-06-14 11:54:47",0.78468
735363,ScottShepard,"2017-06-14 12:08:11",0.80382
736165,Buddies,"2017-06-14 19:40:13",0.76555
736165,Buddies,"2017-06-16 22:52:25",0.77033
740189,"Youngin Paul Kim","2017-06-17 05:03:34",0.62679
740189,"Youngin Paul Kim","2017-06-17 05:20:45",0.76555
740189,"Youngin Paul Kim","2017-06-17 06:02:33",0.77990
740189,"Youngin Paul Kim","2017-06-17 06:17:32",0.78468
718714,orbifold,"2017-06-17 20:38:11",0.77511
718714,orbifold,"2017-06-18 00:03:42",0.77990
741973,"Sanjit Singh Chouhan","2017-06-18 14:53:52",0.70813
741973,"Sanjit Singh Chouhan","2017-06-18 14:59:30",0.74641
741973,"Sanjit Singh Chouhan","2017-06-18 15:49:59",0.77033
741973,"Sanjit Singh Chouhan","2017-06-18 15:53:34",0.77511
741973,"Sanjit Singh Chouhan","2017-06-19 05:54:41",0.77990
718714,orbifold,"2017-06-20 00:35:22",0.79904
718714,orbifold,"2017-06-20 14:52:32",0.80382
740189,"Youngin Paul Kim","2017-06-24 05:27:55",0.78947
749163,ShotaKikuchi,"2017-06-24 13:15:21",0.76555
749163,ShotaKikuchi,"2017-06-24 13:48:25",0.77511
753991,DD_PP,"2017-06-25 18:41:29",0.56937
753991,DD_PP,"2017-06-25 18:54:43",0.69377
753991,DD_PP,"2017-06-25 19:19:34",0.75598
747872,"Lucy Li","2017-06-26 04:30:13",0.77511
719744,Koya,"2017-06-26 15:04:58",0.75598
753991,DD_PP,"2017-06-28 15:32:54",0.77033
753991,DD_PP,"2017-06-28 18:05:41",0.80382
762361,"Kadir Malak","2017-06-29 23:51:41",0.76555
762361,"Kadir Malak","2017-07-02 18:40:58",0.77990
759174,"harry 7","2017-07-05 13:11:30",0.79425
774320,"Gemunu Premarathna","2017-07-06 18:19:57",0.76076
611054,"Mohit Chourasia","2017-07-08 09:05:19",0.73205
611054,"Mohit Chourasia","2017-07-08 14:56:05",0.73684
611054,"Mohit Chourasia","2017-07-08 15:00:12",0.74641
740189,"Youngin Paul Kim","2017-07-12 02:20:08",0.79425
735710,JeswanthGalla,"2017-07-14 08:48:09",0.65550
735710,JeswanthGalla,"2017-07-14 09:05:02",0.75119
788314,"Fahad Ikram","2017-07-14 17:51:02",0.69856
788314,"Fahad Ikram","2017-07-14 17:54:57",0.76555
486555,"Maciej Gaca","2017-07-15 19:13:55",0.79425
790877,HanbyeolLee,"2017-07-16 04:50:48",0.62679
790877,HanbyeolLee,"2017-07-16 05:20:11",0.76555
789407,hidetomo,"2017-07-16 14:10:20",0.77990
791124,"Doug Hickey","2017-07-17 01:24:27",0.61722
791124,"Doug Hickey","2017-07-17 03:23:56",0.74162
